transaction_id,customer_id,amount,currency,timestamp,timezone,status,product_category
TXN-04409,CUST-8683,180.0,JPY,2024-01-12T22:24:21Z,UTC,failed,beauty
TXN-04410,CUST-8614,716.93,AUD,2024-01-31 13:52:54,Europe/London,failed,clothing
TXN-04411,CUST-1893,881.94,AUD,14-Feb-2024 14:32,America/New_York,pending,sports
TXN-04412,CUST-7477,7.97,AUD,2024-03-19T16:19:55Z,America/New_York,completed,sports
TXN-04413,CUST-1009,375.13,JPY,2024-02-13T23:23:45Z,Asia/Tokyo,completed,sports
TXN-04414,CUST-2875,756.22,GBP,2024-01-23 01:12:01,UTC,failed,clothing
TXN-04415,CUST-8456,138.63,EUR,04-Feb-2024 10:01,UTC,failed,beauty
TXN-04416,CUST-2290,360.85,EUR,2024-01-29T02:21:25,Europe/London,failed,books
TXN-04417,CUST-3274,480.89,EUR,2024-03-22 07:07:39,America/New_York,completed,clothing
TXN-04418,CUST-3397,374.17,CAD,2024-02-05T14:31:17,,completed,electronics
TXN-04419,CUST-6706,546.97,EUR,2024-03-03T04:00:43,Europe/Paris,completed,toys
TXN-04420,CUST-3344,685.39,EUR,2024-01-10T05:47:21Z,Australia/Sydney,pending,sports
TXN-04421,CUST-4794,91.98,CAD,29-Feb-2024 11:43,America/New_York,failed,clothing
TXN-04422,CUST-8431,233.99,AUD,02/18/24 06:35 AM,Europe/Paris,failed,sports
TXN-04423,CUST-1806,637.43,USD,01/22/24 03:27 PM,UTC,failed,home
TXN-04424,CUST-3305,280.73,JPY,2024-02-08 04:07:30,Europe/London,failed,home
TXN-04425,CUST-1133,217.87,JPY,06-Jan-2024 20:08,UTC,failed,home
TXN-04426,CUST-3391,137.24,USD,29-Jan-2024 23:36,Asia/Tokyo,pending,home
TXN-04427,CUST-4556,922.4,JPY,2024-02-22 21:44:57,Asia/Tokyo,completed,electronics
TXN-04428,CUST-8586,89.09,USD,2024-01-15T04:49:15Z,Europe/London,pending,sports
TXN-04429,CUST-4409,200.34,USD,2024-01-14 17:53:39,Asia/Tokyo,failed,electronics
TXN-04430,CUST-4405,309.61,CAD,2024-02-19 15:39:58,Europe/Paris,failed,clothing
TXN-04431,CUST-2076,233.59,GBP,2024-02-19 15:40:02,,completed,toys
TXN-04432,CUST-5246,498.98,CAD,2024-03-12T04:25:18Z,Australia/Sydney,failed,clothing
TXN-04433,CUST-6896,812.11,AUD,17-Mar-2024 04:40,Australia/Sydney,completed,sports
TXN-04434,CUST-4840,619.01,AUD,29-Feb-2024 18:16,Europe/London,pending,books
TXN-04435,CUST-1374,784.33,USD,04-Feb-2024 05:13,America/Los_Angeles,failed,home
TXN-04436,CUST-6698,85.94,GBP,2024-01-26 09:02:24,,pending,beauty
TXN-04437,CUST-1201,56.88,JPY,05-Mar-2024 05:20,America/Los_Angeles,completed,beauty
TXN-04438,CUST-2935,374.45,GBP,12-Jan-2024 04:38,UTC,completed,books
TXN-04439,CUST-2448,992.78,JPY,2024-02-29T23:15:35Z,,completed,home
TXN-04440,CUST-7430,289.56,EUR,2024-03-07T17:49:51,Europe/Paris,completed,clothing
TXN-04441,CUST-4891,758.63,CAD,2024-03-26T03:42:50,,pending,toys
TXN-04442,CUST-1239,558.04,USD,03/17/24 11:18 AM,UTC,completed,beauty
TXN-04443,CUST-6576,636.26,GBP,04-Feb-2024 13:03,America/New_York,pending,clothing
TXN-04444,CUST-3625,131.1,CAD,15-Mar-2024 17:05,Europe/Paris,failed,home
TXN-04445,CUST-3166,854.74,GBP,07-Jan-2024 05:13,Asia/Tokyo,completed,beauty
TXN-04446,CUST-5122,294.78,AUD,2024-02-20T13:51:54,Asia/Tokyo,pending,books
TXN-04447,CUST-9872,325.34,USD,2024-03-29T14:51:11,America/New_York,pending,home
TXN-04448,CUST-2151,321.63,EUR,01/14/24 04:48 AM,UTC,completed,home
TXN-04449,CUST-7864,645.51,GBP,01/02/24 08:47 PM,America/New_York,completed,toys
TXN-04450,CUST-5270,189.59,AUD,2024-01-28 15:21:31,UTC,pending,beauty
TXN-04451,CUST-6219,776.08,EUR,2024-01-15T19:31:20Z,Europe/Paris,pending,toys
TXN-04452,CUST-2476,779.51,JPY,2024-03-03T06:57:17Z,Australia/Sydney,pending,beauty
TXN-04453,CUST-5993,886.33,EUR,2024-03-25 22:51:35,Europe/London,completed,sports
TXN-04454,CUST-7033,454.17,USD,2024-03-07T11:39:03Z,Europe/London,completed,sports
TXN-04455,CUST-7462,959.54,GBP,2024-03-06 12:18:19,UTC,pending,books
TXN-04456,CUST-5874,539.34,GBP,2024-02-14T03:45:36,UTC,completed,sports
TXN-04457,CUST-9455,853.01,AUD,2024-01-18T01:34:52Z,America/New_York,completed,home
TXN-04458,CUST-2016,246.51,JPY,01/05/24 10:07 PM,Europe/Paris,failed,sports
TXN-04459,CUST-3963,863.97,AUD,2024-01-02T17:07:38Z,UTC,pending,books
TXN-04460,CUST-7989,42.93,EUR,02/21/24 01:03 AM,Europe/London,completed,beauty
TXN-04461,CUST-2843,240.15,EUR,2024-01-20T03:24:26,America/New_York,completed,electronics
TXN-04462,CUST-7428,385.49,JPY,2024-02-10T03:02:37Z,Asia/Tokyo,pending,beauty
TXN-04463,CUST-2799,189.4,GBP,2024-03-19 07:46:23,America/Los_Angeles,failed,home
TXN-04464,CUST-9125,360.48,JPY,2024-02-07 18:19:40,,pending,clothing
TXN-04465,CUST-5297,288.38,AUD,2024-01-03T10:12:40,,completed,electronics
TXN-04466,CUST-2198,893.45,USD,04-Jan-2024 05:46,Europe/London,completed,home
TXN-04467,CUST-4964,70.31,USD,2024-03-02T15:24:34Z,,pending,books
TXN-04468,CUST-8258,172.04,CAD,02/21/24 04:05 AM,Asia/Tokyo,pending,books
TXN-04469,CUST-5621,248.59,JPY,2024-02-19 22:56:24,,failed,toys
TXN-04470,CUST-4962,251.89,CAD,2024-03-17 05:37:08,America/New_York,completed,beauty
TXN-04471,CUST-7391,545.86,EUR,03/10/24 11:29 AM,Australia/Sydney,pending,toys
TXN-04472,CUST-2743,445.32,USD,01/03/24 01:51 PM,America/Los_Angeles,failed,electronics
TXN-04473,CUST-4761,384.04,USD,2024-02-14 19:49:33,Europe/Paris,pending,toys
TXN-04474,CUST-9387,210.89,JPY,14-Mar-2024 00:24,UTC,completed,clothing
TXN-04475,CUST-8011,335.61,GBP,01/10/24 04:42 AM,,completed,books
TXN-04476,CUST-8245,854.47,CAD,2024-02-28T17:46:08Z,America/New_York,pending,books
TXN-04477,CUST-9448,679.83,AUD,08-Jan-2024 10:12,Europe/London,failed,books
TXN-04478,CUST-9522,551.71,AUD,03/17/24 08:22 PM,Asia/Tokyo,pending,home
TXN-04479,CUST-8334,83.74,EUR,21-Jan-2024 02:17,Europe/Paris,failed,electronics
TXN-04480,CUST-2204,565.59,USD,2024-02-23T00:12:50Z,Australia/Sydney,pending,sports
TXN-04481,CUST-1273,817.8,AUD,2024-02-07T21:33:17,UTC,completed,beauty
TXN-04482,CUST-9921,764.62,AUD,01/17/24 10:51 PM,America/New_York,completed,books
TXN-04483,CUST-9829,114.96,EUR,16-Jan-2024 12:40,Europe/London,completed,home
TXN-04484,CUST-1189,294.83,CAD,2024-01-13T20:05:44,Australia/Sydney,completed,books
TXN-04485,CUST-8768,736.98,GBP,2024-01-07T09:33:30,America/New_York,completed,beauty
TXN-04486,CUST-7707,297.87,GBP,2024-01-05T08:41:35Z,Asia/Tokyo,completed,home
TXN-04487,CUST-8199,826.19,EUR,2024-01-28T17:19:19Z,America/New_York,pending,beauty
TXN-04488,CUST-3059,172.02,JPY,2024-02-18T06:17:11,,failed,home
TXN-04489,CUST-5897,744.05,CAD,01/03/24 03:01 AM,Europe/Paris,pending,clothing
TXN-04490,CUST-6949,858.14,GBP,2024-01-25 07:56:42,,completed,sports
TXN-04491,CUST-8232,459.37,CAD,2024-03-19T10:26:42,Europe/London,completed,electronics
TXN-04492,CUST-3750,673.55,AUD,02/10/24 07:51 PM,,failed,clothing
TXN-04493,CUST-7478,569.0,GBP,2024-03-04 03:36:09,America/New_York,failed,electronics
TXN-04494,CUST-2778,340.32,JPY,2024-01-08 10:38:15,Australia/Sydney,failed,beauty
TXN-04495,CUST-1429,930.43,GBP,03/26/24 08:01 PM,Europe/London,pending,toys
TXN-04496,CUST-7983,154.52,EUR,03-Jan-2024 08:47,Europe/London,completed,electronics
TXN-04497,CUST-6766,770.63,USD,2024-03-12T08:14:14Z,Australia/Sydney,pending,sports
TXN-04498,CUST-8378,824.0,AUD,02/04/24 08:53 PM,UTC,failed,home
TXN-04499,CUST-3230,194.92,JPY,2024-01-19T18:30:22,Asia/Tokyo,pending,clothing
TXN-04500,CUST-9869,765.87,AUD,08-Mar-2024 02:09,,completed,electronics
TXN-04501,CUST-6804,90.65,USD,2024-03-05T21:02:35Z,UTC,pending,home
TXN-04502,CUST-8797,68.63,CAD,2024-01-16T10:47:04,,pending,beauty
TXN-04503,CUST-2943,827.82,CAD,23-Jan-2024 16:03,America/New_York,pending,clothing
TXN-04504,CUST-8335,403.73,USD,2024-02-10 11:37:57,America/New_York,pending,beauty
TXN-04505,CUST-6235,748.84,EUR,01/27/24 11:14 AM,UTC,pending,clothing
TXN-04506,CUST-3757,49.85,CAD,2024-01-21T15:21:57,Europe/London,completed,beauty
TXN-04507,CUST-5776,563.02,EUR,01/08/24 07:33 AM,Europe/London,pending,home
TXN-04508,CUST-2183,349.53,USD,2024-01-13T16:32:26Z,Europe/London,failed,clothing
TXN-04509,CUST-2378,348.87,GBP,2024-01-21 02:05:49,America/New_York,pending,sports
TXN-04510,CUST-5835,385.75,AUD,2024-02-22 17:51:45,Europe/Paris,completed,books
TXN-04511,CUST-2795,745.18,CAD,2024-02-23T16:39:13,,completed,clothing
TXN-04512,CUST-8327,6.49,GBP,2024-02-20T10:58:02,,pending,home
TXN-04513,CUST-8386,930.18,GBP,27-Jan-2024 14:31,Asia/Tokyo,pending,clothing
TXN-04514,CUST-2142,601.22,AUD,29-Jan-2024 15:18,UTC,failed,beauty
TXN-04515,CUST-3175,922.07,JPY,2024-03-17T19:34:30,Asia/Tokyo,failed,beauty
TXN-04516,CUST-1217,359.14,USD,06-Jan-2024 06:50,Europe/Paris,pending,sports
TXN-04517,CUST-4275,214.41,CAD,01/03/24 11:12 AM,Australia/Sydney,failed,books
TXN-04518,CUST-6740,22.68,EUR,2024-03-01T04:14:16Z,Asia/Tokyo,completed,home
TXN-04519,CUST-3319,985.22,AUD,2024-01-21T00:23:02,America/Los_Angeles,pending,sports
TXN-04520,CUST-3199,850.7,EUR,2024-01-16 06:08:10,Australia/Sydney,completed,clothing
TXN-04521,CUST-7370,69.08,JPY,01/16/24 04:51 AM,America/Los_Angeles,failed,sports
TXN-04522,CUST-8528,344.36,JPY,15-Jan-2024 19:25,America/New_York,failed,home
TXN-04523,CUST-9469,903.65,JPY,2024-01-04T08:11:36Z,UTC,failed,beauty
TXN-04524,CUST-4435,991.78,CAD,04-Jan-2024 09:11,America/New_York,failed,toys
TXN-04525,CUST-6145,163.41,GBP,21-Mar-2024 07:02,,pending,books
TXN-04526,CUST-9771,594.03,EUR,30-Mar-2024 17:15,America/Los_Angeles,completed,toys
TXN-04527,CUST-8242,461.7,USD,24-Feb-2024 19:55,America/New_York,pending,books
TXN-04528,CUST-7863,931.46,USD,2024-03-29 06:23:53,America/New_York,completed,clothing
TXN-04529,CUST-9923,635.22,JPY,01/25/24 05:13 PM,Asia/Tokyo,pending,sports
TXN-04530,CUST-3776,276.24,GBP,2024-01-25T01:11:19,Europe/Paris,failed,clothing
TXN-04531,CUST-2964,741.93,AUD,2024-01-25 01:11:23,Europe/Paris,pending,toys
TXN-04532,CUST-9450,865.52,USD,2024-03-24T10:21:02Z,Europe/London,pending,books
TXN-04533,CUST-2809,901.77,AUD,13-Mar-2024 00:06,Australia/Sydney,completed,books
TXN-04534,CUST-7179,977.83,GBP,01/21/24 09:12 AM,UTC,pending,clothing
TXN-04535,CUST-5292,817.92,JPY,28-Feb-2024 21:00,Asia/Tokyo,failed,sports
TXN-04536,CUST-9868,995.42,EUR,03/20/24 05:04 AM,UTC,completed,electronics
TXN-04537,CUST-9214,946.13,GBP,05-Mar-2024 21:31,UTC,completed,sports
TXN-04538,CUST-5288,512.18,EUR,2024-03-03 16:08:18,America/New_York,failed,beauty
TXN-04539,CUST-9568,365.77,USD,2024-02-17T05:39:11Z,Europe/London,pending,clothing
TXN-04540,CUST-6501,539.42,JPY,2024-01-27T17:13:04,UTC,completed,books
TXN-04541,CUST-9143,346.15,EUR,2024-03-07 22:45:27,America/New_York,pending,toys
TXN-04542,CUST-7973,342.95,JPY,2024-02-19 06:20:11,Australia/Sydney,failed,books
TXN-04543,CUST-3615,459.34,USD,06-Mar-2024 18:29,UTC,failed,electronics
TXN-04544,CUST-2608,398.96,USD,01/21/24 08:25 PM,UTC,completed,sports
TXN-04545,CUST-1170,72.84,EUR,2024-02-21 02:38:17,Europe/Paris,failed,sports
TXN-04546,CUST-6096,508.43,GBP,01/18/24 11:59 AM,Europe/Paris,failed,clothing
TXN-04547,CUST-6679,991.0,AUD,02/12/24 09:00 PM,UTC,completed,beauty
TXN-04548,CUST-2149,513.42,JPY,2024-03-13T22:37:46,Asia/Tokyo,failed,books
TXN-04549,CUST-9529,623.21,GBP,06-Jan-2024 07:39,,pending,toys
TXN-04550,CUST-3199,900.94,GBP,2024-03-12T04:51:50,Europe/Paris,pending,home
TXN-04551,CUST-9814,337.93,JPY,2024-03-12 04:09:19,Australia/Sydney,pending,home
TXN-04552,CUST-5726,62.46,JPY,20-Jan-2024 06:27,UTC,completed,sports
TXN-04553,CUST-6326,192.02,CAD,2024-02-28T12:49:30,Europe/London,pending,beauty
TXN-04554,CUST-3869,147.07,JPY,2024-02-20T23:55:30,Australia/Sydney,pending,toys
TXN-04555,CUST-8922,356.26,USD,03/04/24 10:07 PM,UTC,completed,toys
TXN-04556,CUST-2312,280.65,AUD,04-Feb-2024 14:02,America/Los_Angeles,failed,home
TXN-04557,CUST-5266,226.53,AUD,2024-01-25T14:04:30,,pending,clothing
TXN-04558,CUST-5313,813.08,USD,2024-02-02T07:35:48Z,America/New_York,failed,clothing
TXN-04559,CUST-1921,360.27,CAD,2024-02-03 04:18:20,,failed,sports
TXN-04560,CUST-2482,774.26,GBP,17-Feb-2024 14:36,UTC,pending,home
TXN-04561,CUST-9300,995.7,JPY,2024-02-18 22:33:40,Asia/Tokyo,pending,clothing
TXN-04562,CUST-9602,327.78,USD,22-Jan-2024 00:28,,pending,toys
TXN-04563,CUST-9139,150.74,GBP,2024-03-28 04:17:37,Europe/London,failed,electronics
TXN-04564,CUST-8565,954.39,AUD,28-Mar-2024 08:59,UTC,pending,electronics
TXN-04565,CUST-9741,174.21,USD,2024-02-03T13:04:16Z,Asia/Tokyo,pending,clothing
TXN-04566,CUST-8499,196.16,USD,20-Mar-2024 18:41,UTC,failed,clothing
TXN-04567,CUST-1729,405.19,JPY,2024-02-02T15:46:13Z,America/New_York,failed,home
TXN-04568,CUST-5448,679.32,USD,02/14/24 06:42 PM,Australia/Sydney,pending,electronics
TXN-04569,CUST-4985,277.26,USD,2024-02-12 11:03:35,UTC,completed,beauty
TXN-04570,CUST-1742,735.21,CAD,02-Mar-2024 17:12,,failed,toys
TXN-04571,CUST-6143,784.9,GBP,31-Jan-2024 08:48,Europe/Paris,completed,electronics
TXN-04572,CUST-5006,988.59,JPY,10-Feb-2024 22:09,UTC,completed,electronics
TXN-04573,CUST-5288,504.23,EUR,2024-02-11 04:30:13,Europe/Paris,failed,home
TXN-04574,CUST-6396,244.78,GBP,2024-03-11 03:20:30,Europe/London,failed,toys
TXN-04575,CUST-1564,403.37,AUD,2024-03-27T22:19:10,,failed,electronics
TXN-04576,CUST-3540,260.46,JPY,2024-03-05 15:24:38,Europe/London,completed,beauty
TXN-04577,CUST-6559,970.64,USD,23-Mar-2024 02:53,America/New_York,failed,sports
TXN-04578,CUST-4560,255.04,CAD,2024-02-18 22:31:10,,failed,clothing
TXN-04579,CUST-3518,863.07,EUR,02/12/24 07:37 PM,Europe/Paris,failed,books
TXN-04580,CUST-7815,274.62,CAD,2024-01-09T00:06:02,UTC,failed,books
TXN-04581,CUST-9298,596.32,JPY,2024-01-21T02:34:07,America/New_York,completed,sports
TXN-04582,CUST-9729,445.19,USD,2024-03-25T16:00:48Z,UTC,failed,toys
TXN-04583,CUST-2162,850.91,EUR,05-Feb-2024 00:48,,completed,clothing
TXN-04584,CUST-4554,368.68,EUR,2024-01-04 14:40:08,America/Los_Angeles,failed,sports
TXN-04585,CUST-4115,110.38,AUD,11-Feb-2024 14:08,Europe/London,pending,sports
TXN-04586,CUST-1176,262.64,CAD,2024-02-07 01:57:21,America/New_York,failed,toys
TXN-04587,CUST-9879,542.67,CAD,14-Feb-2024 17:37,Europe/Paris,completed,sports
TXN-04588,CUST-6048,631.85,JPY,2024-03-01 16:45:40,America/New_York,completed,sports
TXN-04589,CUST-7400,345.67,AUD,2024-01-08 10:51:27,America/Los_Angeles,completed,beauty
TXN-04590,CUST-1490,144.18,CAD,2024-03-08T03:22:38,Europe/London,pending,beauty
TXN-04591,CUST-6791,195.2,JPY,2024-01-25 09:17:39,Europe/London,pending,home
TXN-04592,CUST-5643,131.44,JPY,03/23/24 09:33 AM,Europe/London,completed,sports
TXN-04593,CUST-9082,21.14,GBP,2024-01-19T19:01:07Z,UTC,pending,clothing
TXN-04594,CUST-4722,996.92,EUR,2024-01-09T04:04:25,UTC,completed,toys
TXN-04595,CUST-2396,21.73,CAD,01/28/24 07:53 AM,Asia/Tokyo,failed,sports
TXN-04596,CUST-7414,364.11,CAD,2024-03-17T10:23:20Z,Asia/Tokyo,completed,home
TXN-04597,CUST-2210,16.89,JPY,02/11/24 03:17 AM,Asia/Tokyo,completed,sports
TXN-04598,CUST-2534,560.34,CAD,2024-02-21T22:49:01,UTC,pending,sports
TXN-04599,CUST-7997,993.44,JPY,2024-03-09 20:07:44,Asia/Tokyo,pending,toys
TXN-04600,CUST-3209,196.9,JPY,2024-03-27T12:08:06Z,America/Los_Angeles,pending,home
TXN-04601,CUST-9929,294.61,GBP,2024-02-16T08:39:44,Asia/Tokyo,pending,books
TXN-04602,CUST-7930,181.18,CAD,2024-03-11 15:10:03,America/New_York,pending,clothing
TXN-04603,CUST-9485,436.79,JPY,2024-03-15T23:16:58Z,UTC,failed,toys
TXN-04604,CUST-1151,25.42,USD,2024-02-18T07:21:00Z,Australia/Sydney,completed,electronics
TXN-04605,CUST-1525,794.88,JPY,2024-01-31 15:18:48,Europe/Paris,completed,books
TXN-04606,CUST-8173,643.11,EUR,2024-03-22 03:13:47,Europe/London,failed,toys
TXN-04607,CUST-7212,903.87,USD,2024-03-09T19:42:34,UTC,completed,beauty
TXN-04608,CUST-1667,945.93,EUR,2024-03-21T12:04:31Z,America/New_York,completed,home
TXN-04609,CUST-6657,32.76,GBP,01/30/24 12:13 AM,UTC,failed,home
TXN-04610,CUST-5618,389.4,CAD,29-Mar-2024 04:53,America/Los_Angeles,failed,clothing
TXN-04611,CUST-5041,344.61,GBP,2024-02-03T12:43:22,America/New_York,pending,sports
TXN-04612,CUST-4561,152.94,JPY,20-Jan-2024 01:33,,failed,toys
TXN-04613,CUST-5677,514.19,USD,07-Mar-2024 22:31,America/New_York,failed,beauty
TXN-04614,CUST-3206,104.04,USD,2024-01-21T07:44:27Z,Asia/Tokyo,failed,home
TXN-04615,CUST-8853,562.26,CAD,02-Jan-2024 14:57,Australia/Sydney,pending,sports
TXN-04616,CUST-1955,571.68,EUR,2024-03-14 20:21:55,UTC,pending,books
TXN-04617,CUST-2336,139.61,JPY,2024-03-18 03:04:05,Australia/Sydney,pending,beauty
TXN-04618,CUST-9074,758.99,GBP,27-Feb-2024 07:46,UTC,pending,sports
TXN-04619,CUST-6375,868.7,USD,2024-03-07T13:42:25,America/New_York,failed,home
TXN-04620,CUST-3966,550.12,JPY,01/29/24 04:24 AM,Asia/Tokyo,completed,home
TXN-04621,CUST-2205,610.32,GBP,01/24/24 12:35 PM,,completed,electronics
TXN-04622,CUST-1851,110.54,CAD,2024-02-28T10:02:09Z,Australia/Sydney,pending,clothing
TXN-04623,CUST-5246,676.7,GBP,28-Jan-2024 03:28,Australia/Sydney,pending,sports
TXN-04624,CUST-7310,267.44,AUD,2024-01-09T05:33:52,Australia/Sydney,completed,toys
TXN-04625,CUST-7649,114.21,GBP,02/08/24 02:14 AM,UTC,completed,beauty
TXN-04626,CUST-8247,750.33,CAD,02/21/24 04:39 PM,,completed,sports
TXN-04627,CUST-8279,797.62,EUR,2024-01-19T01:05:59,America/Los_Angeles,failed,clothing
TXN-04628,CUST-4317,84.6,CAD,2024-03-21T22:19:24,Australia/Sydney,completed,books
TXN-04629,CUST-1786,102.97,GBP,2024-01-10T20:24:49Z,Asia/Tokyo,failed,beauty
TXN-04630,CUST-2104,29.42,AUD,2024-01-10T00:24:43Z,Asia/Tokyo,completed,books
TXN-04631,CUST-5870,810.79,AUD,24-Jan-2024 08:30,Asia/Tokyo,pending,electronics
TXN-04632,CUST-4362,350.35,GBP,24-Feb-2024 16:05,Asia/Tokyo,failed,sports
TXN-04633,CUST-7513,297.89,EUR,2024-03-26 00:13:29,,pending,home
TXN-04634,CUST-2380,840.87,JPY,02/16/24 05:18 AM,America/New_York,pending,home
TXN-04635,CUST-6812,510.26,CAD,2024-02-16 05:18:05,Australia/Sydney,completed,sports
TXN-04636,CUST-6639,528.62,USD,08-Feb-2024 09:40,Australia/Sydney,completed,home
TXN-04637,CUST-2370,137.44,CAD,30-Jan-2024 07:50,UTC,pending,home
TXN-04638,CUST-9473,474.05,AUD,2024-01-13T00:09:11Z,Australia/Sydney,failed,clothing
TXN-04639,CUST-6922,765.1,EUR,2024-02-20T01:18:01,America/New_York,failed,electronics
TXN-04640,CUST-2934,607.2,EUR,02-Feb-2024 14:35,Asia/Tokyo,completed,toys
TXN-04641,CUST-6296,209.54,EUR,02/12/24 09:18 AM,Europe/Paris,failed,books
TXN-04642,CUST-5350,214.61,AUD,02/24/24 05:03 AM,Europe/London,completed,home
TXN-04643,CUST-9524,805.38,USD,2024-03-12 09:15:56,Europe/London,completed,home
TXN-04644,CUST-7607,406.26,CAD,2024-03-09 11:49:24,Europe/Paris,pending,toys
TXN-04645,CUST-9961,957.78,JPY,2024-03-22T23:13:27Z,Europe/London,completed,clothing
TXN-04646,CUST-2661,337.45,EUR,01/22/24 01:03 PM,Asia/Tokyo,completed,sports
TXN-04647,CUST-7378,157.52,CAD,2024-01-09T08:02:02,Europe/London,failed,sports
TXN-04648,CUST-8302,478.96,EUR,2024-01-24T20:40:35Z,Europe/Paris,pending,beauty
TXN-04649,CUST-6492,80.97,EUR,2024-02-04 02:42:36,America/Los_Angeles,failed,toys
TXN-04650,CUST-3774,949.38,JPY,2024-03-08T08:11:26,America/New_York,pending,beauty
TXN-04651,CUST-3196,159.62,CAD,2024-03-06T15:53:03Z,America/New_York,completed,sports
TXN-04652,CUST-1052,443.68,CAD,03-Jan-2024 12:23,America/Los_Angeles,completed,home
TXN-04653,CUST-4298,36.41,JPY,2024-02-10 20:30:07,,completed,sports
TXN-04654,CUST-5793,961.81,EUR,02/09/24 03:17 PM,UTC,pending,books
TXN-04655,CUST-9992,874.2,CAD,02/19/24 12:42 AM,America/Los_Angeles,failed,sports
TXN-04656,CUST-8360,633.38,EUR,01/20/24 02:16 PM,America/Los_Angeles,failed,sports
TXN-04657,CUST-7479,728.94,EUR,2024-01-25T13:24:56,Asia/Tokyo,completed,clothing
TXN-04658,CUST-7328,11.65,EUR,2024-03-27T01:06:25Z,America/Los_Angeles,completed,toys
TXN-04659,CUST-5729,97.06,EUR,2024-02-14 13:26:02,America/New_York,pending,toys
TXN-04660,CUST-2168,474.46,EUR,2024-02-12T10:08:20Z,Australia/Sydney,completed,sports
TXN-04661,CUST-8375,892.45,EUR,03/27/24 03:53 AM,,failed,clothing
TXN-04662,CUST-6075,355.42,JPY,2024-03-30 15:32:15,America/Los_Angeles,pending,home
TXN-04663,CUST-7066,60.06,JPY,2024-01-07T13:33:12Z,Europe/London,failed,beauty
TXN-04664,CUST-4325,767.63,USD,2024-01-22T05:06:39Z,Australia/Sydney,pending,home
TXN-04665,CUST-1945,564.1,JPY,2024-01-14T21:31:25,America/Los_Angeles,failed,electronics
TXN-04666,CUST-8743,624.05,GBP,2024-02-06 17:15:15,Australia/Sydney,pending,electronics
TXN-04667,CUST-6947,867.65,GBP,03-Jan-2024 20:24,Europe/Paris,failed,books
TXN-04668,CUST-2686,254.59,EUR,2024-01-06 12:04:55,UTC,pending,books
TXN-04669,CUST-3263,934.82,JPY,2024-01-17T08:25:25Z,UTC,failed,sports
TXN-04670,CUST-4848,64.71,GBP,2024-02-28T16:56:15Z,America/New_York,pending,sports
TXN-04671,CUST-8043,873.38,EUR,19-Jan-2024 04:28,,completed,beauty
TXN-04672,CUST-8754,60.48,CAD,2024-03-30 07:22:33,Asia/Tokyo,failed,toys
TXN-04673,CUST-6163,387.48,GBP,2024-01-23T09:33:59Z,America/New_York,failed,electronics
TXN-04674,CUST-8057,276.68,JPY,2024-02-25T10:50:39,Europe/Paris,failed,beauty
TXN-04675,CUST-6115,146.28,JPY,2024-03-17 02:07:25,Europe/Paris,pending,beauty
TXN-04676,CUST-8588,339.16,CAD,2024-03-05T04:31:15,UTC,completed,sports
TXN-04677,CUST-1220,942.02,EUR,28-Mar-2024 08:42,Europe/London,failed,books
TXN-04678,CUST-8713,349.75,USD,02/10/24 08:22 PM,,pending,clothing
TXN-04679,CUST-8702,728.86,CAD,19-Feb-2024 08:26,America/Los_Angeles,completed,electronics
TXN-04680,CUST-6954,110.65,EUR,2024-03-18T16:59:23,America/New_York,failed,toys
TXN-04681,CUST-2279,268.7,EUR,2024-01-10T07:59:51Z,,failed,home
TXN-04682,CUST-2204,770.23,AUD,2024-03-21T14:56:19,UTC,pending,electronics
TXN-04683,CUST-3965,820.86,JPY,2024-02-04T09:26:43,UTC,completed,toys
TXN-04684,CUST-7230,685.31,GBP,2024-02-24T11:54:08,America/Los_Angeles,pending,sports
TXN-04685,CUST-5474,435.59,EUR,2024-02-29T19:50:36Z,Europe/London,completed,beauty
TXN-04686,CUST-7543,640.33,AUD,2024-03-14 07:30:40,Asia/Tokyo,completed,clothing
TXN-04687,CUST-9506,875.69,AUD,2024-01-24 18:40:20,Europe/Paris,pending,toys
TXN-04688,CUST-3256,396.6,JPY,2024-01-08T00:33:29,America/New_York,failed,home
TXN-04689,CUST-8005,928.53,JPY,19-Mar-2024 09:48,America/Los_Angeles,completed,beauty
TXN-04690,CUST-5798,859.15,JPY,2024-03-14T01:28:05Z,America/New_York,failed,home
TXN-04691,CUST-8618,19.08,GBP,02/18/24 05:49 PM,Asia/Tokyo,completed,home
TXN-04692,CUST-6376,105.08,USD,2024-02-16T17:50:40,Asia/Tokyo,failed,books
TXN-04693,CUST-6477,821.71,JPY,2024-03-07 02:23:13,,pending,electronics
TXN-04694,CUST-2909,911.66,GBP,2024-01-11T21:49:25Z,Europe/London,failed,electronics
TXN-04695,CUST-1113,864.24,USD,2024-02-25 04:35:30,UTC,pending,beauty
TXN-04696,CUST-8330,896.38,GBP,2024-03-13T01:00:07,,failed,clothing
TXN-04697,CUST-8816,272.68,USD,09-Feb-2024 02:23,Europe/London,completed,sports
TXN-04698,CUST-1074,102.64,EUR,24-Jan-2024 18:14,UTC,pending,beauty
TXN-04699,CUST-7939,621.0,AUD,2024-01-10 06:04:06,Asia/Tokyo,failed,beauty
TXN-04700,CUST-8763,821.81,USD,10-Feb-2024 17:57,,pending,beauty
TXN-04701,CUST-8296,835.02,AUD,22-Jan-2024 01:09,America/Los_Angeles,pending,clothing
